id	GROUP	ct	SECONDARY	infoline	origin	perturb	lifestage	age	age.units	sex	type	COLOR	category	Project	Donor	name
BSS01851	Digestive	transverse_colon_male_adult_(54_years)		TRANSVERSE COLON			adult	54	year	male	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO451RUA	transverse colon male adult (54 years)
BSS01852	Placenta & EEM	trophoblast_cell_embryo_(17_weeks)_and_embryo_(18_weeks)		TROPHOBLAST			embryonic	18,17	week	unknown/mixed	primary cell	#E10000	Tissue	ENCODE (New)	ENCDO070KYQ,ENCDO960IHW	trophoblast cell embryo (17 weeks) and embryo (18 weeks)
BSS01853	Placenta & EEM	trophoblast_cell_embryo_(21_week)		TROPHOBLAST			embryonic	21	week	unknown/mixed	primary cell	#E10000	Tissue	ENCODE (New)	ENCDO096FKE,ENCDO333OMW	trophoblast cell embryo (21 week)
BSS01855	Placenta & EEM	trophoblast_cell_embryo_(23_weeks)		TROPHOBLAST			embryonic	23	week	unknown/mixed	primary cell	#E10000	Tissue	ENCODE (New)	ENCDO623MQT	trophoblast cell embryo (23 weeks)
BSS01856	Placenta & EEM	trophoblast_cell_embryo_(39_weeks)_and_embryo_(40_weeks)		TROPHOBLAST			embryonic	40,39	week	unknown/mixed	primary cell	#E10000	Tissue	ENCODE (New)	ENCDO204REL,ENCDO671XTD	trophoblast cell embryo (39 weeks) and embryo (40 weeks)
BSS01857	ES-deriv	trophoblast_cell_originated_from_H1-hESC	Placenta & EEM	TROPHOBLAST DERIV			embryonic	unknown		male	in vitro differentiated cells	#4178AE	Stem-like	Roadmap 2015	ENCDO000AAW	trophoblast cell originated from H1-hESC
BSS01859	Placenta & EEM	trophoblast_female_embryo_(20_weeks)		TROPHOBLAST			embryonic	20	week	female	tissue	#E10000	Tissue	Roadmap (New)	ENCDO865QOI	trophoblast female embryo (20 weeks)
BSS01860	Placenta & EEM	trophoblast_female_embryo_(40_weeks)		TROPHOBLAST			embryonic	40	week	female	tissue	#E10000	Tissue	Roadmap (New)	ENCDO601VUB	trophoblast female embryo (40 weeks)
BSS01866	ESC	UCSF-4		ESC			embryonic	unknown		female	cell line	#924965	Stem-like	Roadmap 2015	ENCDO499GAU	UCSF-4
BSS01867	Placenta & EEM	umbilical_cord_embryo_(59_days)_and_male_embryo_(76_days)		UMBILICAL CORD			embryonic	76,59	day	unknown/mixed	tissue	#E10000	Tissue	ENCODE (New)	ENCDO163CLX,ENCDO647EYG	umbilical cord embryo (59 days) and male embryo (76 days)
BSS01869	Lung	upper_lobe_of_left_lung_female_adult_(51_year)		LUNG			adult	51	year	female	tissue	#D9D2E9	Tissue	ENCODE (New)	ENCDO271OUW	upper lobe of left lung female adult (51 year)
BSS01870	Lung	upper_lobe_of_left_lung_female_adult_(53_years)		LUNG			adult	53	year	female	tissue	#D9D2E9	Tissue	ENCODE (New)	ENCDO793LXB	upper lobe of left lung female adult (53 years)
BSS01871	Lung	upper_lobe_of_left_lung_male_adult_(37_years)		LUNG			adult	37	year	male	tissue	#D9D2E9	Tissue	ENCODE (New)	ENCDO845WKR	upper lobe of left lung male adult (37 years)
BSS01872	Lung	upper_lobe_of_left_lung_male_adult_(54_years)		LUNG			adult	54	year	male	tissue	#D9D2E9	Tissue	ENCODE (New)	NA	NA
BSS01876	Urinary	urinary_bladder_male_adult_(34_years)		URINARY BLADDER			adult	34	year	male	tissue	#A783D6	Tissue	Roadmap (New)	ENCDO058AAA	urinary bladder male adult (34 years)
BSS01878	Urinary	urinary_bladder_male_embryo_(76_days)		URINARY BLADDER			embryonic	76	day	male	tissue	#A783D6	Tissue	ENCODE (New)	ENCDO647EYG	urinary bladder male embryo (76 days)
BSS01879	Urinary	urothelium_cell_line		UROTHELIUM CELL			child	12	year	female	cell line	#A783D6	Tissue	ENCODE (New)	ENCDO000ADS	urothelium cell line
BSS01880	Urinary	urothelium_cell_line_treated_with_UT189_for_1_hour		UROTHELIUM CELL	urothelium_cell_line	UT189_for_1_hour	child	12	year	female	cell line	#A783D6	Tissue	ENCODE (New)	ENCDO000ADS	urothelium cell line treated with UT189 for 1 hour
BSS01883	Reproductive	uterus_female_adult_(51_year)		UTERUS			adult	51	year	female	tissue	#3383FF	Tissue	ENCODE (New)	NA	NA
BSS01884	Reproductive	uterus_female_adult_(53_years)		UTERUS			adult	53	year	female	tissue	#3383FF	Tissue	ENCODE (New)	ENCDO793LXB	uterus female adult (53 years)
BSS01886	Reproductive	vagina_female_adult_(51_year)		VAGINA			adult	51	year	female	tissue	#3383FF	Tissue	ENCODE (New)	ENCDO271OUW	vagina female adult (51 year)
BSS01887	Reproductive	vagina_female_adult_(53_years)		VAGINA			adult	53	year	female	tissue	#3383FF	Tissue	ENCODE (New)	ENCDO793LXB	vagina female adult (53 years)
BSS01888	Cancer	VCaP	Reproductive	PROSTATE EPITHELIAL CARCINOMA			adult	59	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO119FJJ	VCaP
BSS01890	Cancer	WERI-Rb-1	Eye	EYE RETINOBLASTOMA			child	1	year	female	cell line	#000000	Other	ENCODE (New)	ENCDO000ADT	WERI-Rb-1
BSS01891	Stromal	WI38	Lung	LUNG FIBROBLAST			unknown/mixed	unknown		female	cell line	#FF720C	Primary Cell	ENCODE (New)	ENCDO000ADU	WI38
